,volume_bcm,tp_0,tp_1,tp_2,tp_3,tp_4,tp_5,tp_6,tp_7,tp_8,tp_9,tp_10,tp_11,tp_12,tp_13,tp_14,t2m_0,t2m_1,t2m_2,t2m_3,t2m_4,t2m_5,t2m_6,t2m_7,t2m_8,t2m_9,t2m_10,t2m_11,t2m_12,t2m_13,t2m_14,yrmnth,set
2010-01-01,0.945872094306861,-0.47171646822247965,-0.5904003797482567,-0.7085211384838889,-0.7756606461140462,-0.8266453664313979,-0.8681662712057061,-0.9066055496765987,-0.9347876303776913,-0.9345432013310792,-0.8635983463401244,-0.8649107567729953,-0.8913851890605736,-0.8988501216218664,-0.851471207810201,-0.7907425072161636,0.20370154355502837,-0.9863836968306816,-1.7751352216731455,-1.451523357681655,-1.2000202326378577,-1.458896036365235,-1.4032972218592463,-0.6043311109865288,-0.4280846164200987,-0.5222457358911742,0.6315570316254604,1.3468041133856765,0.4954194536578524,0.03474761407223526,0.40468760063637743,2010-01,
2010-01-02,0.9544213120132997,-0.7326005183490172,-0.7920491782923476,-0.8454702840218041,-0.8796871026768661,-0.9103243934249298,-0.9388900318542276,-0.947056510617468,-0.6077867585681562,-0.14112850385084422,0.0982416097088729,-0.02617668848162196,-0.08513440308380696,-0.12138307146621143,-0.19746166609537333,-0.26511804085696644,-0.6392967671216199,-1.3465898937643177,-1.3353694890341439,-0.8975946535270936,-1.19729806263783,-1.285647145688842,-0.31863547887453453,-1.005984990547063,-0.5751130271929025,-0.39842322353928034,-0.10030684982692768,-0.16912849709031294,0.08712797575866107,-0.11041350768184632,0.07591130191457333,2010-01,
2010-01-03,0.945872094306861,-0.7364674390890534,-0.7958955963342292,-0.8478942959970526,-0.8815401472824073,-0.9122319951351665,-0.9276505644540144,-0.8473818334327632,-0.5667082571235749,-0.5213990695092257,-0.4016643916267728,-0.3678892343232979,-0.3180921124602674,-0.3692776873560497,-0.4139608141007375,-0.4669422436303785,-0.33749015457538023,-0.6928773956966557,-0.7844750108295727,-1.116092559805488,-1.197801046866626,-0.13200856540213993,-0.2008708190271627,-0.42836431019508947,-0.4199164370264569,-0.46661152284953583,-0.17285287367668017,0.2506210262050588,0.758072308930101,0.6209873623899231,0.5049299570044848,2010-01,
2010-01-04,0.9415974854536416,-0.7359110951878965,-0.7957042812956757,-0.8471204667642314,-0.8803143241041951,-0.9113656292084042,-0.9408782572528455,-0.9702585294243109,-0.9810072171494759,-0.7923459064804876,-0.6862274014014935,-0.7447928200347605,-0.782263432005315,-0.8129881536124752,-0.8417985055745805,-0.8676616480109844,-0.3305969014576134,-0.4087842006887009,-0.751216223559623,-1.286780341582476,-1.3599318023093543,0.019109334658288003,0.455962517169012,0.18829199633063654,-0.6667545075034931,0.33104032360453767,0.5853570154696239,0.9172508587394566,0.6965696734565149,-0.3457196709774138,0.020087973860020855,2010-01,
2010-01-05,0.9501467031600803,-0.736556979126126,-0.7960030736383563,-0.8463553255980274,-0.8802762027212448,-0.9014130687046683,-0.8194348282541101,-0.7701421056758114,-0.7775717962162457,-0.7749744317971765,-0.7800610300130228,-0.7885708650426831,-0.8204586167253076,-0.8544968374030766,-0.8793834780772949,-0.8878288658931668,-0.3147409409603947,-1.2517618513736841,-1.046442097796448,-0.4885319573441282,-0.2686624494918407,-0.18658454147600056,0.01442684515169596,0.08746478410660859,0.332367083611185,0.2663597701989818,0.7180516724833139,1.1262545084875721,0.33733579618139653,0.6407315762555095,0.5591242397899618,2010-01,
2010-01-06,0.9501467031600803,-0.7365565282556367,-0.7942984478975096,-0.8465306497600003,-0.511804746126416,-0.5008548476937181,-0.5717357636224812,-0.6186961663399891,-0.6092040522069896,-0.6038087290930587,-0.6102236270633179,-0.6925744766877298,-0.7469675930298557,-0.7770245665478477,-0.8085487578964674,-0.835112956971785,-0.30819670376368624,-1.1791885572084724,-0.9124811874036479,-1.1956291449559109,-0.10631067202165431,-0.009305707855262758,0.26966572752627793,0.1829792706219075,0.0324744417922645,-0.036845406410122336,0.5116598007636464,0.5533270789901311,0.2176683093306475,-0.5189724849745403,0.11907209753690069,2010-01,
2010-01-07,0.9373228766004222,-0.7355834065304169,-0.7953560408817423,-0.7985158120846761,-0.7176681102509668,-0.7492039444469003,-0.7975308481132901,-0.8426069254369141,-0.8675474155989812,-0.8876361056478896,-0.9133126770037335,-0.9441744649465507,-0.9762724587108231,-1.0000053883288134,-1.0149984369033547,-1.0274144786222463,-0.37564471654031617,-0.44490507109542926,-0.6683077149748419,-0.13353692351554797,0.2075114794044228,0.4037852622208908,0.2080564099589152,0.33306383865528644,0.013781306825000067,-0.62593554335649,0.004510677226470444,0.11566313590519388,0.03105272882460994,0.11016961498607795,0.05450353645693997,2010-01,
2010-01-08,0.9159498323343255,-0.733537620336885,-0.7261748989686686,-0.6316136376575073,-0.5931913779217425,-0.6496789625102962,-0.5643941827209348,-0.4451840018583613,-0.4949054529726277,-0.5632298638164464,-0.6192014379414442,-0.7467939361096023,-0.8165883652348076,-0.8523217498977091,-0.8792742366039147,-0.9051144243088651,-0.09383815409577619,-0.6052195372136525,-0.019364674037121627,-0.00038899844980684725,0.08581008078964712,-0.46691581995529297,-0.039090885584886444,-0.8559730713005929,-1.5366685019236457,-0.7190281830634536,0.3447719585017115,0.718596057923169,-0.08300978803348612,-0.5151170117084326,-0.30678046383791663,2010-01,
2010-01-09,0.898851396921448,-0.5432967252162905,-0.5595171316035084,-0.59201651757979,-0.6743077088759493,-0.6950352108080594,-0.6634588009499647,-0.6625946079072701,-0.7150586811490759,-0.7601361979361296,-0.7978643636276743,-0.8552232268422083,-0.8995428378093161,-0.9289254075644775,-0.95024318872308,-0.9714155567535997,-0.06574363980575228,-0.1656893066314322,0.25947735108312575,0.4610487494561895,0.2104872854626803,-0.1544786061339941,0.030778279270778412,-0.4677406342616345,-0.6176490753938819,-1.0906358464360653,-0.44183444101467123,0.19807349644315211,0.35264568763278636,-0.5317695166306773,-1.021178427058855,2010-01,
2010-01-10,0.8774783526553511,-0.6362764506784223,-0.7038551293082693,-0.7240518065153998,-0.6846430533593826,-0.6495899447574218,-0.662812590583969,-0.7077618624091375,-0.7543630213909999,-0.7967305458253521,-0.8309710505963301,-0.8377372393459792,-0.8689252449158849,-0.9007544604695583,-0.9187044340888278,-0.9365505402679134,0.2562625508112153,0.21849963947190212,0.09840092448084552,-0.3568095815887484,-0.5117493710210338,-0.14152913601131833,-0.10983151669271633,-0.41176187744769144,-0.5824138741135942,-0.4043039411666528,0.24122086936463022,0.15284600942050053,0.6532214731386791,0.5047311833235797,0.5422859814034736,2010-01,
