,volume_bcm,tp_0,tp_1,tp_2,tp_3,tp_4,tp_5,tp_6,tp_7,tp_8,tp_9,tp_10,tp_11,tp_12,tp_13,tp_14,t2m_0,t2m_1,t2m_2,t2m_3,t2m_4,t2m_5,t2m_6,t2m_7,t2m_8,t2m_9,t2m_10,t2m_11,t2m_12,t2m_13,t2m_14,yrmnth,set
2010-01-11,1.234249140457081,-0.4812971726098309,-0.17046975129091352,-0.19685780842081174,-0.28978434804761855,-0.3317604081818777,-0.4029736135265052,-0.46552112903229603,-0.5134080978706949,-0.5546074123587896,-0.5906946628481037,-0.6376433772987332,-0.6742079987313065,-0.6977145104024048,-0.7177427373110422,-0.7376160725014913,0.22814956686488877,-0.4375617063838407,0.10690482570910366,-0.14250037428023019,0.10658693970672928,0.2262254188321602,-0.19007734252449623,-0.3566437054069453,-0.2071393805854586,-0.3084995786144649,-0.3617497865355014,-0.4012170279879044,-0.5867652446330538,-0.5508162764566727,-0.6856464817888027,2010-01,
2010-01-12,1.2158730624843872,-0.08285942910672942,-0.29331739161809256,-0.39153950585811553,-0.42432775261373445,-0.4796854184360741,-0.5416936486598632,-0.5856085574502002,-0.6099462842314528,-0.6383348507229212,-0.6666372194011116,-0.6987386371252762,-0.7266027919103208,-0.7459363360966689,-0.7629141545824387,-0.7796912946977329,-0.11682185289349149,0.0060347657508805445,0.2018689224643387,0.15457302033775472,0.0706111301382393,0.084824270553946,0.12695057599723672,-0.033834230805456764,-0.2328173333251533,-0.964693915988973,-1.0402983384928424,-0.7378609855957217,-0.2771360838047186,-0.11890669562138016,0.34341942706027895,2010-01,
2010-01-13,1.2001221385077927,-0.03270759751694322,-0.18388609574329723,-0.3479162336407629,-0.47049489109588005,-0.545922533132244,-0.5992326572466624,-0.6341251224923483,-0.6595156951535471,-0.6847755412932492,-0.708523207577405,-0.7462478027218781,-0.7742327664246712,-0.7900052268503618,-0.8035797141890572,-0.8175595781013475,-0.2526677844331994,-0.09552989412944293,0.22883025417242617,-0.20495692838468388,-0.2549934093474913,0.043823631603158546,0.09535770131603494,-0.128037490289419,-0.9985241845505023,-1.6268968271622501,-1.4127546495404775,-1.1885226616951934,-1.003680393619337,-0.527341141301637,-0.10319060780660341,2010-01,
2010-01-14,1.1843712145311982,-0.686276796359706,-0.6808193705939051,-0.7136690194675548,-0.7443841736379424,-0.7641439175597647,-0.7810896262363357,-0.7881679005971226,-0.7940785000244168,-0.804291055843099,-0.8162931067357376,-0.8257486985619349,-0.8389302786657145,-0.848657035662397,-0.8578606234826606,-0.8680451594623345,1.0182772635649249,0.65953469426762,-0.20528229097109257,-0.22783961282464266,0.05852829657804389,0.008143492680098313,-0.014643469660329332,-0.635698158423799,-0.766140204882044,-0.8904891289291089,-0.530645630405609,0.345220686361942,-0.3376874623597825,-0.5988595997524904,0.10247485765649934,2010-01,
2010-01-15,1.1659951365585048,-0.6870706233282431,-0.7099929212032946,-0.7428073558797041,-0.7662011843763519,-0.7815418931716145,-0.7905498991591247,-0.7960948358347096,-0.8009915478227136,-0.8103822713573521,-0.8218051812610677,-0.8343236944496804,-0.8503466130810446,-0.8598551973064651,-0.8682287824774457,-0.8772341104579878,0.7780266491145414,-0.20861722369538493,-0.3547533032434762,-0.017862112728568837,-0.017038666795902338,-0.16945521451615625,-1.0223413927378886,-1.6173094934643308,-1.4137798911357096,-1.3581142687058716,-0.8571903303334611,-0.5340543176096113,0.22133485993174318,0.5184317056558903,0.944381898176769,2010-01,
2010-01-16,1.144993904589712,-0.6903262473079506,-0.7112431868374772,-0.7435603918519008,-0.766661098819869,-0.7820229175822793,-0.7966868237537053,-0.8029214333540887,-0.806886556829732,-0.8156337645132054,-0.8263391705008417,-0.838778860875919,-0.8545955588848935,-0.8635026644967356,-0.8704978705759799,-0.879664720679721,-0.2885590166639184,-0.5490957108538964,-0.2744737442949109,0.09601728934298559,-0.23197881444539992,-1.2244253657390665,-1.785992388400726,-1.8953992894428153,-1.8192427463005076,-1.1402407377821533,-0.6553059532897024,-0.144201721860101,0.35306480096761916,-0.5530155447134639,-0.738782745796696,2010-01,
2010-01-17,1.1266178266170181,-0.6904341973908965,-0.7108118396901342,-0.7378119704104991,-0.7582955539890457,-0.7748632711648441,-0.790701219990722,-0.7978045802314149,-0.8024231521922094,-0.8104897109231084,-0.82088641811372,-0.8327447254336513,-0.8469360334738671,-0.8563098630117905,-0.8648730012946797,-0.8732121287628931,0.052579774049472124,-0.010929569193057726,0.07943806956180091,0.20231769373131747,-0.6060050144481629,-1.2772471067612152,-1.4170125403091214,-1.4402923425003724,-1.1552474192389124,-0.6455856137547807,-0.21462479342399196,0.3211093615527322,0.5261521410197505,1.3604981984305482,0.9461244355645685,2010-01,
2010-01-18,1.1056165946482255,-0.6873809184374697,-0.6999707710875638,-0.7121313963692888,-0.7365883415797665,-0.7582056591531825,-0.7767126998698463,-0.7839544018943846,-0.7869379939395429,-0.7953031103149223,-0.8077182342924948,-0.8222958035230721,-0.8396609181723099,-0.8500251453874007,-0.8570303023580118,-0.8642952797096611,0.42541157348396874,0.08560420056536672,-0.0439304414733073,-0.6520691366384487,-1.0220634726066267,-1.324695459586443,-1.1822442657898213,-0.973596734925146,-0.7643515659691099,-0.27456310030345804,0.18608861061104193,0.9864243387581062,0.8989949681798806,0.7646421349063253,0.724835605801538,2010-01,
2010-01-19,1.0846153626794328,-0.6754300581003043,-0.6735448863710756,-0.7128412049676321,-0.7438467481249059,-0.7637345646908847,-0.7771197050743563,-0.7765662432102497,-0.7814961156950287,-0.792010739687854,-0.8052221999825419,-0.8150747626335264,-0.8308845203201056,-0.841815540079192,-0.8514993945253192,-0.8611843165030034,0.25329934772599394,-0.043713840351192475,-0.5616467178038906,-1.0230201207403156,-1.1843194134654982,-1.0949388667050386,-0.8071163858515441,-0.4940488258781129,-0.32153186714433996,-0.1253271001021945,-0.12610686301746057,-0.010565061034777843,0.4495965403768817,0.4351233110229462,0.6519960499909458,2010-01,
2010-01-20,1.0662392847067395,-0.6850430829025063,-0.7091158521081308,-0.7415467868345453,-0.7651773751948184,-0.778165520101879,-0.7884867818155618,-0.7951952870342187,-0.7984138182613828,-0.80784217789909,-0.8168454850970849,-0.8273895699683481,-0.8439544258060889,-0.8486717506077102,-0.8572389900289851,-0.864307175136039,0.15789699824549672,-0.5198395062807213,-0.7208335343473742,-0.8418196065669658,-1.0713561222627954,-0.8877986182172178,-0.8349790298061822,-0.16823255275208165,0.07804580933655138,0.3589348019483955,1.1858677024247195,1.3719521423851688,1.3309341742297096,0.7068295955724856,0.1746803698146096,2010-01,
2010-01-21,1.0452380527379468,-0.690434141472038,-0.7115797119003581,-0.7438443589489862,-0.7642644192145049,-0.7732930290629872,-0.788467239640994,-0.7943776416789238,-0.799291323550217,-0.8079573587584915,-0.8182531987984679,-0.829302998273723,-0.8410490875073139,-0.8475669249489023,-0.8539297433227359,-0.8529299915296376,-0.22863785584102958,-0.7457108861854655,-0.9425145446420344,-0.9546256531502333,-0.9198132489249649,-0.7523596682232755,-0.17121908633229968,0.18516005410827915,0.7911127883268639,0.801234219640736,1.1467748077610167,0.958811116798726,1.0879187186273644,0.841397329446665,0.1447970045424181,2010-01,
2010-01-22,1.024236820769154,-0.6904341973908965,-0.7115798211981953,-0.7415400433839066,-0.7607540789321754,-0.7771004213202282,-0.7923966740807356,-0.7992235058979807,-0.803331977497631,-0.8123756881267284,-0.8167041908177743,-0.8282755891783723,-0.8454371525828869,-0.8539323911989306,-0.8459655509625309,-0.8490116537710741,-0.3849084444505749,-0.9103005744531769,-1.0510586828108652,-0.9667268998237665,-0.5336018547504392,-0.28736348206737644,0.1117155398659157,0.6875840062054925,0.6176425253678541,0.27501454313350215,0.66691913247048,1.0041856900347195,0.6698791537731869,-0.12199590840786706,0.10525329561018229,2010-01,
2010-01-23,1.000610434804262,-0.6904341973908965,-0.7111789584163029,-0.7412823090257729,-0.7584771061314013,-0.7753611237718608,-0.7909943925830324,-0.7979314457006967,-0.8025690279958465,-0.8006765616412286,-0.8070473889507728,-0.8234038926920233,-0.8411299922004651,-0.8513986404275535,-0.8594687086500101,-0.8689722478614116,-0.7141444604861946,-0.8863096858937125,-0.8297342608842758,-0.705773029854127,-0.3786608886453598,0.09726834342676856,0.39712740259192725,0.5779005724563525,0.18807976023633166,0.5153591404121053,1.0414759614299047,1.2505588757700188,0.5227024821607423,-0.03823677775395072,0.23605276968070463,2010-01,
2010-01-24,0.9769840488393704,-0.6904340255512933,-0.7073326644080841,-0.7400083073721295,-0.7638007881564605,-0.7796576245598196,-0.7922300631620265,-0.7988271780222623,-0.8014436040706825,-0.8103655119378596,-0.8208902439106887,-0.8330568647551964,-0.8488250234999244,-0.8583713331547592,-0.8668734413337769,-0.8764443469856009,-0.2939171409827875,-0.497347247832169,-0.39227099475461774,-0.2894802131862396,0.1258545324293634,0.3834882925344318,0.6010811225825996,0.6988004440996194,0.7267343265042402,0.7661926702715739,0.7932705672113934,0.7231655051124998,0.8418353585948488,0.8406141868929151,0.8033225109925941,2010-01,
2010-01-25,0.9533576628744783,-0.689944921070838,-0.7036058001442659,-0.7370463962540508,-0.7612487275725435,-0.7774883369294697,-0.7928528045366523,-0.7988629206264721,-0.8013159933682958,-0.8019321359119046,-0.804669306446116,-0.8086480902255202,-0.8252385136850529,-0.8368043132463165,-0.8467837730952535,-0.8577097685480304,-0.10683172574257026,0.07022655767841131,-0.1764851931203502,0.09747161410264708,0.007103427235257791,0.2633133679591263,0.4308274692124844,0.4678933670010302,0.3542269462076814,0.01645000380614205,0.07642917733705269,0.18438921221601337,0.441200226937973,0.3925365215969894,0.7764946213369209,2010-01,
2010-01-26,0.9297312769095868,-0.6889485267638119,-0.7082729301552262,-0.7397447805196129,-0.7638262557937867,-0.7798294207472133,-0.7942501222106181,-0.800763243927234,-0.804847426270224,-0.8137987570346354,-0.8248520005606066,-0.8359008914293246,-0.8515165239113459,-0.8609561157655302,-0.8692182645025645,-0.8786142973553559,-0.08793749782993719,-0.22076615633143779,0.4339147240873245,0.32269387931493604,0.26511544001197773,0.2030319521301611,0.25171413053645514,0.4931176434175158,0.4402211320051629,0.1433597032817626,0.6919997901999573,1.0511039277765428,0.965072416901174,0.3297771986264666,0.3876483787184224,2010-01,
2010-01-27,0.906104890944695,-0.6879325082756813,-0.7096513841973094,-0.7423050667798957,-0.765719053500635,-0.7813997245946246,-0.7955511846809832,-0.801884172596199,-0.8060062587040606,-0.814884170363468,-0.8258713889856356,-0.8385479873418074,-0.8544674861022555,-0.8636651703979727,-0.8716607275918024,-0.8808024967531703,-0.24300831464489245,0.2614587305902092,0.38161257357235046,0.3712936663805964,0.07341615331877697,0.2377557259932182,0.41263980364881225,0.3195801497443248,0.07548028509410315,-0.20638079489326797,-0.05910975474415776,-0.0492724173332608,0.5337236531082306,0.4110696475084144,0.8996528551358098,2010-01,
2010-01-28,0.8851036589759023,-0.6893920437755536,-0.711059310074096,-0.7435100756825068,-0.7666749495377728,-0.7821327994733632,-0.7941669858027574,-0.800138882486968,-0.8044724315297869,-0.8134524964651749,-0.8245628864520558,-0.8373280662536268,-0.8533407447832057,-0.8625946859646569,-0.870736145047748,-0.879909201923731,0.19687051318248555,0.42218677230834895,0.2508543560793119,0.13410389806242548,0.14926978051250508,0.3685102786041855,0.7248522460474645,0.4407926362824325,0.24598047412999977,0.030953494690504735,-0.05135101073189973,0.3263645421680844,0.540241862517253,0.6437130904406427,0.8094042190655913,2010-01,
2010-01-29,0.8641024270071096,-0.6904341973908965,-0.7115798211981953,-0.7437936409040321,-0.7660533656764132,-0.7805064784351552,-0.7951798156318001,-0.8016397649533814,-0.8058127496596041,-0.8147122682214535,-0.8257163462197432,-0.8379518318760281,-0.8537828381667696,-0.8630376209653423,-0.871179452827341,-0.8804504433821353,0.5483501349484212,0.3655668593839029,0.23665564935430858,0.27910102523070546,0.4245700987266742,0.5402473292588286,0.14795901708237402,-0.0850029360667381,-0.46731396642625467,-0.49222743640578054,-0.09399892187050223,0.17163379447461352,0.23705058027998913,0.09033753061054878,0.04385298185186826,2010-01,
2010-01-30,0.8404760410422177,-0.6904341973908965,-0.7115521103626227,-0.7436992393155071,-0.7659199929855438,-0.7813580079843646,-0.7961323323134675,-0.8024351516846144,-0.8064710066514382,-0.8153168340186567,-0.8262770860151417,-0.838595030310404,-0.8536944427637508,-0.8627368297882693,-0.8709015339433805,-0.8801918556758824,0.3214432480463565,0.08185311603875466,0.34399627928270565,0.3357454138372202,0.6316798627417916,0.03747596308109349,-0.29668476866521154,-0.31972419405114966,-0.13413946351479164,0.0024383962469755054,0.006023014739735773,0.5229939336658648,0.8013967888990498,0.7541228105907444,0.894975930891757,2010-01,
2010-01-31,0.816849655077326,-0.6904341973908965,-0.7115779377849754,-0.7425774690385536,-0.7656428695558914,-0.7813236345386021,-0.7961035897717924,-0.8024254091097791,-0.8064933427986313,-0.8153168496426453,-0.8262615848848974,-0.8388282323979972,-0.8547027307788294,-0.8638613935765528,-0.8719299635391947,-0.8811817640711757,0.29152891702754696,0.10912749992013826,0.10411158082198205,0.24264664202605096,-0.4491392993682337,-0.6756210833291633,-0.5025006164335591,-0.5221710772293258,-0.32753505997341126,-0.527403531605029,-0.04223949013776591,-0.02766198625149111,-0.08108309296206458,0.12106298182790858,0.44283251750799013,2010-01,
2010-02-01,0.7958484231085333,-0.6904338646174967,-0.7115797057802932,-0.7437971805436098,-0.7668895007913059,-0.7823326012681409,-0.7969489953506353,-0.803144402989397,-0.8071161976846324,-0.815840852570897,-0.8267254068935633,-0.8391780998800877,-0.8549312998675842,-0.8509659383779044,-0.7908026578127451,-0.7629354577265478,0.28199430486754395,0.34579964952574066,0.25728994783294373,-0.20524681205964523,-0.3046269454890131,-0.29883656892117566,-0.40901959687768985,-0.3744855191330585,-0.36748999885441413,0.06753045736076445,0.6684685802815546,0.8815308256457073,0.5676739059661892,0.10911587515737016,0.8901074685753019,2010-02,
2010-02-02,0.7722220371436415,-0.6904341973908965,-0.710618423446564,-0.7431116658305563,-0.7664318509520485,-0.7820105855812571,-0.7966780075682687,-0.8029139354341207,-0.8069165466904613,-0.8156181954471937,-0.826524837995396,-0.838407783183092,-0.8540918071413275,-0.8632894613003922,-0.8713725508063956,-0.8804181599254854,0.43274457415741535,0.15319532550562082,-0.37261426832643685,-0.6337654876658086,-0.5587889194069671,-0.4781017060785757,-0.3537490365709472,-0.5719600301142095,-0.07753110454620295,0.29625123585044333,0.6026801533122349,0.7424101622658311,0.9230606556549067,1.0409840021551076,1.0670002493749475,2010-02,
2010-02-03,0.7485956511787499,-0.6904341973908965,-0.7115798211981953,-0.7438500333427622,-0.7669277925815812,-0.7823636364292094,-0.7969732232059666,-0.8031650081050191,-0.8071340476237009,-0.8158860322225403,-0.8267677135097702,-0.8386254695278944,-0.8533108906626817,-0.8622004640636853,-0.8702312717784506,-0.8762131492115424,-0.06296449131019392,-0.46124593399904246,-0.7624222152348065,-0.7373102026844781,-0.661141413594444,-0.6200963124368953,-0.3533931432569607,-0.033977289542853534,0.47243483574838013,0.5994008815079924,0.8385010360393349,0.969620653048648,0.8754746257305982,0.9271570070850935,0.8697752784925131,2010-02,
2010-02-04,0.7275944192099573,-0.6904341973908965,-0.7115798211981953,-0.7438500333427622,-0.7669277925815812,-0.7823636364292094,-0.7969509051543295,-0.8031039737129685,-0.8070418153041637,-0.8157954985090358,-0.8266590587775527,-0.8389182111921554,-0.8541567563109161,-0.8632234070555311,-0.8713502657768087,-0.8806087093138332,-0.1743371138532636,-0.6668495086087676,-0.7570763453502926,-0.6568372938628761,-0.6502191626933043,-0.4480407140696693,0.0049107147404547045,0.5264394963980445,0.6427243841007407,0.6577915554956058,0.9979768503479018,1.1228884326521449,1.0936621342386628,1.2500080004556657,1.2270060379307761,2010-02,
2010-02-05,0.7118434952333628,-0.6904341973908965,-0.7115798211981953,-0.7438500333427622,-0.7669277925815812,-0.7822498877576816,-0.7961392842203179,-0.8023262986932752,-0.8064074847559928,-0.815240633961688,-0.8261698680057706,-0.8388100651556136,-0.85471247509362,-0.8638308682657371,-0.8718874612869477,-0.8810774036834276,-0.5018798835026604,-0.5815692629082604,-0.4425138068032422,-0.36656978284781633,-0.1284175997077756,-0.10631165291560983,0.46234976719467424,0.851189216942825,1.0462010327454765,0.8877118269878823,1.2184053679323779,1.4856334144920906,1.4736805912122346,1.6468575541942614,1.5899749204472404,2010-02,
2010-02-06,0.7039680332450655,-0.6904341973908965,-0.7115798211981953,-0.7438500333427622,-0.7668684965878896,-0.7818585840686307,-0.7960941045998635,-0.8021179419751663,-0.8061037347502599,-0.8149707623942635,-0.8259667294589063,-0.8387905244958039,-0.8547369571658339,-0.8638895178904626,-0.8719394179627417,-0.8811322913828532,-0.2879517966127603,-0.44925572017923077,-0.3777713427821471,0.15393528532359796,0.3666421531962745,0.6669713216961779,1.147482805370059,0.800472406438917,0.614039012356376,0.7392126297078065,1.1072429412163785,1.409462973155711,1.6041819231802588,1.521043622169042,1.6158106885060062,2010-02,
2010-02-07,0.6987177252528673,-0.6904341973908965,-0.7115798211981953,-0.7436268815561624,-0.7639679267599343,-0.7757506587271202,-0.7906098669867361,-0.7977467919480722,-0.802440318647096,-0.8117163973231458,-0.8230141452349584,-0.8364106306442456,-0.8521472727172164,-0.8607728475371131,-0.8688667186918522,-0.8782703919501339,-0.3038381496627104,-0.2429183867647164,0.1209173281812484,0.47903476679842527,0.5474621885447877,1.1662803601457357,0.8040139292216217,1.017006170290819,1.3589288876726535,1.3278327839737674,1.4480556375106897,1.3603239882215217,1.1944389151389154,1.4900356598386553,1.6083879139106574,2010-02,
2010-02-08,0.6934674172606691,-0.6904341973908965,-0.7113662102857279,-0.7376173254841986,-0.7600726237680032,-0.7754811313948626,-0.7911330576369376,-0.7979492206818909,-0.8023642289876287,-0.8116468684776126,-0.8229086379210471,-0.8359536521042857,-0.8511307968769486,-0.8574003002447239,-0.8598421987195084,-0.8670075171003555,0.14658095256923553,0.2481214811475513,0.32055332501441297,0.432229614507554,1.240153996660816,0.9612078060768513,1.1491322148737322,1.4209844503877582,1.1110223263225687,0.9811364965848021,1.5706368896658396,1.5236714566714122,1.3849609685998905,1.3617561213666072,1.8869184479062326,2010-02,
2010-02-09,0.6882171092684709,-0.6903909748064526,-0.7077786294318392,-0.7363296231189967,-0.7567010504292554,-0.7740303086672522,-0.7900012992401215,-0.7971595622104061,-0.801953802281711,-0.8112980070077034,-0.822528454506926,-0.835592074526562,-0.8514921549290922,-0.8546171131444831,-0.8612078543276666,-0.8708020674605131,0.3607269737256894,0.5913177573018523,0.6868947693179055,1.4526394745929185,1.2073003433475478,0.8561902280141,1.2486263125728974,1.2830097490083927,1.3673610295803185,1.3635480400915978,1.4772860575733628,1.5079819415674351,1.5317365030814873,1.5929125096620094,1.7090478240056342,2010-02,
2010-02-10,0.6829668012762727,-0.690188876630445,-0.6972660118722804,-0.7238545030577079,-0.7516550979477329,-0.7696486457622073,-0.786232725211929,-0.7940126615304985,-0.7992054908669391,-0.8088427651060106,-0.8204224971334697,-0.8336215227867574,-0.8487085205889493,-0.8568122566634211,-0.8651856236439559,-0.8729678196224823,0.5438561023194772,0.5123207472871875,1.2428430957734438,0.9911347529109942,1.1449304612956808,1.3076324559475665,1.2166466364615092,1.0297746159465133,1.3628603862171276,1.44543038259146,1.4161622546665733,1.6319698041034176,1.8022639883114773,1.7486610940403997,1.72851562738172,2010-02,
2010-02-11,0.6777164932840746,-0.6667919949752887,-0.6964516427829457,-0.7341176348378953,-0.7580730324949856,-0.774905451204654,-0.7906983752720773,-0.7978405102836815,-0.80252150560139,-0.8113625767744884,-0.821825620796176,-0.833481507510375,-0.8473438444716985,-0.8566018261244598,-0.8645167899354844,-0.8725845990962334,0.6983708156339036,1.1194943988968635,1.0364261021034247,1.0035992513793246,1.3188698445634595,1.221998001586074,1.1447022823566433,1.0150484694114017,1.0772519070951578,1.4531225568333177,1.1840534214567044,1.4386595314719983,1.7374014945071063,1.3571200225280973,1.1171036346918413,2010-02,
2010-02-12,0.6619655693074801,-0.6901013158507375,-0.7110506414763798,-0.7318974959801813,-0.746069467005868,-0.7626903826417009,-0.7804900562179546,-0.7891465340403889,-0.7949204109644974,-0.8050271491478155,-0.8169810993427918,-0.8260799394068998,-0.8415115354514265,-0.8516846233682637,-0.8606399143224128,-0.8701808719853068,1.364298883697702,1.6591683241589794,1.4514217584129727,1.2046816700827603,1.2022066523619297,1.2781143352652453,1.1209347922277721,1.0887928843084083,0.9737731160139617,1.0080118508825375,1.3318313369439092,1.6193433524230914,1.6964805092621233,1.5665222794980411,1.3127794928553653,2010-02,
