,volume_bcm,tp_0,tp_1,tp_2,tp_3,tp_4,tp_5,tp_6,tp_7,tp_8,tp_9,tp_10,tp_11,tp_12,tp_13,tp_14,t2m_0,t2m_1,t2m_2,t2m_3,t2m_4,t2m_5,t2m_6,t2m_7,t2m_8,t2m_9,t2m_10,t2m_11,t2m_12,t2m_13,t2m_14,yrmnth,set
2010-01-13,-0.710250288098688,-0.26305092948517544,-0.29110872801204957,-0.3916161085817414,-0.49290712162909794,-0.5545914480664423,-0.5985505764429073,-0.6297450948101955,-0.6485867698101696,-0.669111384018347,-0.6888977042205086,-0.7268094506149394,-0.7507142792245608,-0.7621424181181301,-0.773044477647446,-0.7849663452325498,-0.10647920201377,-0.23777257549903652,0.46949840455110076,-0.017290066481920247,-0.13582383484697402,0.2234884781363562,0.18246978723675075,-0.08387681724912283,-0.9385839015486505,-1.468735060752111,-1.3455487056922124,-1.1645254270640573,-0.9369102581591423,-0.5340086932236565,-0.1722367069640296,2010-01,
2010-01-14,-0.7167771013840655,-0.6493864573895454,-0.6453327632464775,-0.6626358228138018,-0.6953289745843502,-0.7154895692145252,-0.7326573059808226,-0.7427975182411546,-0.7486399939883774,-0.7578289316204545,-0.7688134123104226,-0.776084817487132,-0.7885478167603517,-0.7967645348930031,-0.8050616188377971,-0.8147530314895034,1.0866273327726441,0.6813048699369744,-0.04170202894946409,-0.1388136236273615,0.24957511915597969,0.17767039899717021,0.11157584539457538,-0.650234437865915,-0.7730789577777195,-0.8871737642700225,-0.5237016417777316,0.3327586862081435,-0.3897987594892042,-0.6224873983738027,0.07080239755145507,2010-01,
2010-01-15,-0.7265673213121316,-0.6547943105784189,-0.6757969219885431,-0.7038457178967774,-0.7260549518384374,-0.7397874618033349,-0.7497512736812176,-0.7580651290015423,-0.7618453541059585,-0.7695032969976372,-0.7793342247354451,-0.7903977425675316,-0.8030590678314651,-0.8100313358360779,-0.8173018851048044,-0.8261413744681805,1.0473528239101781,-0.04692039879975791,-0.23478808241993412,0.16819192526615828,0.14660268707918767,-0.13183532205044038,-1.0519369147097464,-1.533627826384916,-1.352394586477097,-1.3289926012091042,-0.8519368611182911,-0.596936714236428,0.07079881138432266,0.37360141323097923,0.8170941926733268,2010-01,
2010-01-16,-0.7363575412401979,-0.655742834032229,-0.6761896026223237,-0.7041052769566069,-0.726237175808292,-0.7400966977076309,-0.7532583119182701,-0.7618410441175165,-0.765112542377963,-0.7724271143165273,-0.7814067345515852,-0.792742503233324,-0.8054069073059263,-0.8122040729528566,-0.8193073723076989,-0.8279862321043443,0.03637548595507976,-0.2929158588114053,-0.033693757070736303,0.25578124100246374,-0.18055306071799443,-1.260205458305319,-1.7532782052739864,-1.8422715405092391,-1.7295981000549618,-1.0215884063701608,-0.5775415381372874,-0.12350171709679814,0.3292923209584794,-0.483661407616616,-0.6985931053417161,2010-01,
2010-01-17,-0.7461477611682641,-0.6557664574273683,-0.6757997512602519,-0.7015113811353212,-0.7230912467787058,-0.7373960781498616,-0.7510064534955914,-0.759921068921917,-0.7634163314489641,-0.7689816076648954,-0.7769462861447661,-0.7879252598551422,-0.7961897053527262,-0.8027455887158956,-0.8105529287570606,-0.8192095330752996,0.38737491763596027,0.31105140492263655,0.26488123781012757,0.39370730873425047,-0.5920046160349189,-1.1650511506886767,-1.2770008032461542,-1.306539432238988,-1.0100969926042493,-0.5333139239788192,-0.18822598024101864,0.19421182891473882,0.40865773771594666,1.3551660838676378,1.0150969140723247,2010-01,
2010-01-18,-0.7559379810963303,-0.6534797900863945,-0.6700000103025127,-0.6916453293340666,-0.714871523340998,-0.7311245325317579,-0.7457770487159683,-0.752239928816291,-0.7507240205868108,-0.7537306518000078,-0.7640922895609276,-0.7788527877500089,-0.7935007719620051,-0.8013060245551707,-0.8088604251933977,-0.8176268127685808,0.6693902777912722,0.2554249443156848,0.17654995303705118,-0.6005045279315819,-0.9449906977160792,-1.176711455675337,-0.9706837877049908,-0.7513986704429998,-0.38863220811905946,0.14597581053355407,0.23072513268143496,0.9940011826685035,0.8647602465471622,0.7604869468876573,0.8183861770855778,2010-01,
2010-01-19,-0.7624647943817078,-0.6469616767659317,-0.653810799335668,-0.6858465905452548,-0.7126885997071006,-0.7292126367677113,-0.7385786747578165,-0.740559717341601,-0.7409833969857216,-0.7485239823520071,-0.7602964588852466,-0.7708917023810585,-0.7843856945997845,-0.7928742532190052,-0.8014564829370844,-0.8111647990295744,0.49377657758274757,0.10575355495964525,-0.4989889430070701,-0.968167240219807,-1.0221478553157441,-0.7985565718516691,-0.4652028825671767,-0.11758825708452703,-0.05156486522013182,-0.03197550947756268,-0.16987918521165862,-0.1802655735927821,0.29597489762098134,0.24339047275725648,0.49641544577813357,2010-01,
2010-01-20,-0.7624647943817078,-0.6497683978520031,-0.6737886290682346,-0.7025475955063654,-0.725058270658304,-0.7386805339937783,-0.7493911251014984,-0.7581142412124694,-0.7575700697461205,-0.7655979602904871,-0.7753087913557687,-0.7865487275611955,-0.7996604459999738,-0.8069441564522025,-0.8144591626419341,-0.8223023793193838,0.30253169905366173,-0.42578371473916404,-0.6917436430995636,-0.6957143084945054,-0.8802591751670654,-0.7310733712692216,-0.71055363510431,0.11496907117677983,0.19403410013004183,0.5681367608070952,1.4836198998703887,1.4568413736858925,1.351550753178645,1.0226719328426348,0.40509093773293964,2010-01,
2010-01-21,-0.7657282010243965,-0.6557664574273683,-0.6762719619237806,-0.7041718366459501,-0.7262973164168579,-0.7374845882633907,-0.7510802559103258,-0.7564650338218765,-0.760217745839392,-0.7676479314649987,-0.7766822204442672,-0.7878221849813263,-0.7980400779020737,-0.8035734170210629,-0.8107201963232922,-0.799679071743187,-0.058158224481011274,-0.5773777077548254,-0.803940813604641,-0.7196562405582451,-0.7250232151996573,-0.5901344745638694,0.05627197981327606,0.25067744773726536,0.9743444105824998,0.7913339136555297,1.1830700980621105,0.991292082699697,1.1529589712718702,0.9066749640828248,-0.1878373560331986,2010-01,
2010-01-22,-0.7689916076670853,-0.6557664574273683,-0.6762719619237806,-0.704156373607524,-0.7238702904235405,-0.7381504680844981,-0.751494713537289,-0.7602973596831762,-0.7637207651487362,-0.771195617069903,-0.7764283632132264,-0.787481715509922,-0.8009737312562579,-0.8072620207002361,-0.8044106370459616,-0.8092883333010914,0.013121129972444103,-0.7329102632200936,-0.8222682663341299,-0.644428243582127,-0.265904960644594,-0.07426993605656887,0.0885149895062685,0.8042553834790845,0.7164591721906992,0.3913969112218749,0.6500806785545721,1.0708013787242512,0.5616535362092112,-0.17152074117762886,-0.09321149165865651,2010-01,
2010-01-23,-0.7689916076670853,-0.6557664574273683,-0.6761257888014653,-0.7018784423032659,-0.7139397074378684,-0.73028797628906,-0.745061516671604,-0.7546025147133151,-0.7587989184162087,-0.7572381673671418,-0.7644611721892205,-0.781790929719218,-0.7967546415411846,-0.8042765144735646,-0.8119961951745568,-0.8212044416666857,-0.4700911282942212,-0.7076182246144397,-0.5460622495694885,-0.46428587879805805,-0.1100675498609135,0.3888083305229927,0.7311284285747607,0.7294107551545992,0.36343555344362777,0.5822322169544775,1.0404232544154743,1.344774399082792,0.7842326793861484,0.19799696399307223,0.12076556082863063,2010-01,
2010-01-24,-0.772255014309774,-0.6557664574273683,-0.675698586516045,-0.7036620373959751,-0.7259075669430376,-0.7398210263722099,-0.7525095536200238,-0.7610501190218085,-0.7619262462792129,-0.7694128558481976,-0.7773075763345967,-0.7892123478764563,-0.8016204047576093,-0.8085603966836471,-0.8159657822668879,-0.824898326658251,-0.019106369211655705,-0.3271169019849111,-0.2167296068397744,-0.13004060973462828,0.40552285831254237,0.709868699981652,0.8344306132128808,0.7413531490853986,0.9132740330612912,0.9834235548664944,0.7885301643930731,0.7217459802445987,0.8650305578139644,0.8428319184718686,0.7511071602065672,2010-01,
2010-01-25,-0.7755184209524627,-0.6555530347220634,-0.6709209191507154,-0.6995269220720928,-0.7228148965235548,-0.737236287381143,-0.7508732261697723,-0.7597778220540887,-0.7595853400335355,-0.7623324876447141,-0.7654210899479218,-0.7749300262769709,-0.7886054137302665,-0.7968251891121299,-0.8051056245320998,-0.8147908241741302,0.051936403781119696,0.09945917747513042,0.005576383768133518,0.3405910248688481,0.2764938789090348,0.39495519167973075,0.6899490188469082,0.6159896011261606,0.40622936406780474,0.20338130454215803,0.07476023083909869,0.07789461183928799,0.2624143821766464,0.2087492738562328,0.5503142543146204,2010-01,
2010-01-26,-0.7755184209524627,-0.6543889596125447,-0.6754297577978372,-0.7003463588837268,-0.7234704003115181,-0.7379002932397407,-0.7513812197313791,-0.7602134682997884,-0.7636411626869726,-0.7711084844661227,-0.7807802333343045,-0.7908756134050838,-0.8033039330447642,-0.8102791377992256,-0.8174951847105633,-0.8263079569603297,0.056398514079762346,-0.10653643036202003,0.7206914033579874,0.5899638543927662,0.4770085725482371,0.3213519461814628,0.39505699984880077,0.6124527817855288,0.586155318388378,0.11236207518671835,0.5961766942484702,0.9700061228569659,1.108418480036962,0.4392707235823646,0.5577115173058981,2010-01,
2010-01-27,-0.7755184209524627,-0.6551207959844383,-0.6758742739094288,-0.7037726324322153,-0.7259441533341151,-0.7398666077924957,-0.7529380380029782,-0.7615523465429835,-0.7648716921729302,-0.7722212125605898,-0.7817826174323502,-0.7928646301153982,-0.8054547155398171,-0.8122478066635107,-0.8193036334601244,-0.8279876711240267,-0.21032409015364903,0.34109721978155083,0.3394321090162488,0.6436771697944906,0.2543869673285439,0.25208697563009635,0.4335276886113885,0.5323241229438376,0.3071719027028466,-0.20095043087980066,0.25769683832104295,0.2221885326203642,0.7195477206291017,0.4807366973993454,0.9537460781125615,2010-01,
2010-01-28,-0.7755184209524627,-0.6556525589180517,-0.676254900484869,-0.7041609977681483,-0.7262892592107367,-0.7401399750454172,-0.7521036940564427,-0.7604326843138777,-0.7638676398209769,-0.7713087969884658,-0.7809432416047535,-0.7920631034079643,-0.8047099250895529,-0.8115326707178931,-0.8186719793855177,-0.8273398151230913,0.30997493813374877,0.47291667449286307,0.4441222795072489,0.37032781996091657,0.1916938222810873,0.3495788763772423,0.6947274451109763,0.48733675575037055,0.31108616113046306,0.09279903630953175,0.17392679712837839,0.42978780259744875,0.6373910675037189,0.7544354748282545,1.0141830914735268,2010-01,
2010-01-29,-0.7755184209524627,-0.6557664574273683,-0.6762719619237806,-0.7041718366459501,-0.7262014881060138,-0.7396383217308196,-0.7527724849923533,-0.7614268192987088,-0.7647632260055763,-0.7721250480195486,-0.7816959890752386,-0.7926639009234203,-0.8052335924039755,-0.8120454067306,-0.8191684951714703,-0.8278779814788948,0.6459186610031805,0.5039569947875405,0.4924938109647153,0.32065245628272576,0.41518247181057116,0.6371307695656034,0.331854960189959,0.06085023522651562,-0.5265365303753285,-0.5461239418160614,0.2027706301578412,0.29296391242034664,0.4414303653754107,0.37635507097397347,0.300400892390171,2010-01,
2010-01-30,-0.7755184209524627,-0.6557664574273683,-0.6762719619237806,-0.704107380596572,-0.7259967182617023,-0.7398634320996347,-0.7530638079858016,-0.7616551928310944,-0.764928786368527,-0.7723253110066888,-0.7818763929265788,-0.7929080439591923,-0.8046500166191137,-0.8112575423336179,-0.8184411606493271,-0.8272013033376778,0.47599180139330555,0.08789849244307028,0.33427827543777094,0.3370263728867948,0.8351915243917278,0.1969006332244282,-0.3982888268169482,-0.44097571811758024,-0.18514812600050684,0.28016736496477673,0.040535311500448805,0.6500693343522863,0.9037019110783261,0.8567755005958761,1.1955839496395688,2010-01,
2010-01-31,-0.7787818275951515,-0.6557664574273683,-0.6762719619237806,-0.703703834418202,-0.7258098888115935,-0.7397161148298862,-0.7529409703822099,-0.7615704729876298,-0.7648873549558574,-0.7722350473587853,-0.781794940851774,-0.7926907618018633,-0.8052387214363931,-0.8120260001825385,-0.8191363038657936,-0.8278897392030631,0.5088925762821471,0.1442439644354135,0.19621118185122172,0.39840077601093854,-0.47497280283600235,-0.7597307276460608,-0.6356766933388446,-0.5767850817217193,-0.22888136655300312,-0.6712335927628462,-0.14214486749216426,-0.2074425462338687,-0.2525070678481641,-0.055019770774669484,0.20642742245595017,2010-01,
2010-02-01,-0.7787818275951515,-0.6557664574273683,-0.6762719619237806,-0.7041718366459501,-0.7262973164168579,-0.7401473268872274,-0.7533005280624063,-0.7618770383651028,-0.7651522533986616,-0.772386672867267,-0.7819066622786913,-0.7929672578186003,-0.8055454388106355,-0.8061871881375776,-0.7741172114718755,-0.755888551758654,0.41995818137950197,0.39391388154831297,0.44221035204793613,-0.25555294983911453,-0.38381215314242434,-0.368108198964461,-0.47980136061298984,-0.2785057395302091,-0.2964043806156073,0.050308447070202926,0.6376640704446334,0.9086795234790072,0.7021420062535892,0.26193645668974336,0.7946460151722518,2010-02,
2010-02-02,-0.7787818275951515,-0.6557664574273683,-0.6762719619237806,-0.7041718366459501,-0.7262973164168579,-0.7401473268872274,-0.7533005280624063,-0.7618770383651028,-0.7651522533986616,-0.7724594092723163,-0.7819940269172747,-0.793079513736362,-0.8056582025514678,-0.8124340637792556,-0.8195272925607728,-0.8281905286998598,0.48277786532374334,0.2943620792535846,-0.39806190761822674,-0.7200952354960504,-0.6553342834451621,-0.5190388859593258,-0.182211798495442,-0.5447517735073482,-0.048300835364429216,0.19923286796709788,0.4677438360422376,0.6224293133482016,0.7668637709557924,0.8354900070782297,0.9074999878063157,2010-02,
2010-02-03,-0.7820452342378402,-0.6557664574273683,-0.6762719619237806,-0.7041718366459501,-0.7262973164168579,-0.7401473268872274,-0.7533005280624063,-0.7618770383651028,-0.7651522533986616,-0.7724699541005987,-0.7819860542526247,-0.792460515965785,-0.8045640709697662,-0.811317082910081,-0.8184829333292813,-0.8261125142650538,0.14597883317909047,-0.3741255716325238,-0.8801824272164606,-0.8512026045816753,-0.7112978391868268,-0.4565811305711403,-0.2663807168052389,0.03772986972429386,0.3809355934846994,0.43956613235583414,0.8121929989958306,0.8976916602154025,0.8053965849689719,0.772879832741786,0.8268063435340879,2010-02,
2010-02-04,-0.7820452342378402,-0.6557664574273683,-0.6762719619237806,-0.7041718366459501,-0.7262973164168579,-0.7401473268872274,-0.7532370142528583,-0.7618048343353325,-0.7650898630034774,-0.7724146396752378,-0.7818903562453925,-0.7926503205755079,-0.804829887279993,-0.8115820912976857,-0.818740775236046,-0.8274800507853103,0.019363033162827375,-0.714774212799603,-0.8957623780540198,-0.6829791210180938,-0.4312030314201736,-0.32714477760857913,0.02710672101909931,0.474023538661254,0.595442531046955,0.5525508956957432,0.832290879290319,1.0628163116811502,1.0024635707672864,1.1881976255426234,1.1903155546511504,2010-02,
2010-02-05,-0.7820452342378402,-0.6557664574273683,-0.6762719619237806,-0.7041718366459501,-0.7262973164168579,-0.7401391489106043,-0.7530545431856697,-0.7616248469324715,-0.7649343386480029,-0.7722768190378023,-0.7817913672830525,-0.7929362097231283,-0.8055513924864006,-0.8123328966931234,-0.8194226945725157,-0.8280861285572507,-0.45319778095613494,-0.7921793808041342,-0.46887873102308986,-0.3057877597042561,-0.11582802094457957,-0.22531403907742417,0.2706867368192781,0.8056181898686031,1.0142564067594209,0.8504791522691862,1.1512341134650494,1.4361170983652383,1.5010221289442103,1.5098803224751114,1.4544401476299231,2010-02,
2010-02-06,-0.7820452342378402,-0.6557664574273683,-0.6762719619237806,-0.7041718366459501,-0.7262973164168579,-0.7401188517630842,-0.7530794083677108,-0.7613684862558607,-0.7645476765028382,-0.7719339449363644,-0.7815402441480346,-0.7927561236135691,-0.8053884067120279,-0.8121837114453976,-0.8192922968205263,-0.8279903748112335,-0.31618438271469207,-0.47478789171126956,-0.22978441231084779,0.17750903538672197,0.2465767234992618,0.5364293269424553,1.093430761448664,0.9832435610781824,0.7320161160898125,0.7050683231728617,1.1894719891127696,1.4688016766848082,1.6096089074662214,1.560898759600021,1.6502642388434174,2010-02,
2010-02-07,-0.785308640880529,-0.6557664574273683,-0.6762719619237806,-0.7041718366459501,-0.7256085015634341,-0.7384383268031423,-0.7516484738350524,-0.7604639408456798,-0.7639312174959413,-0.7713874012636667,-0.7810311733288114,-0.7919393573440742,-0.8040806784277527,-0.8108073204237114,-0.8179939928997996,-0.8267843215948292,-0.18319822405969224,-0.18598735219422516,0.150957652460452,0.3264044283092749,0.45776194482289306,1.3022780247156696,1.0093279922897032,1.2147919762570207,1.4246080999652317,1.4137356528993958,1.598092132784822,1.5276532939100307,1.2925919945380064,1.5016394642904407,1.6574123555848608,2010-02,
2010-02-08,-0.785308640880529,-0.6557664574273683,-0.6762607558905257,-0.7009356362909759,-0.7227513780862302,-0.7363193440523333,-0.7499004916353794,-0.7588534515185655,-0.7624156267604741,-0.7700449531869581,-0.7797890979822162,-0.7907385646647488,-0.8033511954209253,-0.8099971974661981,-0.813307555367211,-0.8195146568207812,0.2325392657468504,0.19921962545783975,0.193283944305272,0.3765140888275974,1.2213639851591331,0.9786703972840125,1.0706117870288627,1.3866992562902534,1.2664850238243808,1.1084685530130953,1.46913525691669,1.6725132093485922,1.6624674664770227,1.3789046355242447,1.9603858878668978,2010-02,
2010-02-09,-0.7885720475232177,-0.6557664574273683,-0.6743179980773172,-0.7014779650020602,-0.7222563271243791,-0.7368822166093304,-0.7506160615986343,-0.7595405779333854,-0.7631081066013355,-0.7706351415921333,-0.7802882429452689,-0.7916674863451642,-0.8042543595774118,-0.8053762388829098,-0.811216949664061,-0.8201481324473876,0.3133659526734187,0.42041717170988313,0.7230954726126964,1.3469943173388916,1.2322765105067364,0.8278274358612561,1.3021936602220205,1.562865779807581,1.5392421121732682,1.4893230708366119,1.7494202660000986,1.71452374963916,1.671449545077562,1.765151967276511,1.8182602129660528,2010-02,
2010-02-10,-0.7885720475232177,-0.6557578470317842,-0.6705487273873956,-0.6932791362651065,-0.7180574547304048,-0.7333913176221754,-0.7474467762140466,-0.756847995373219,-0.760806734448263,-0.7686172796155852,-0.7785360695178524,-0.790081679222894,-0.8015462899300521,-0.8055928145306933,-0.8127676858425406,-0.8203085585875785,0.3547864163394897,0.44701485964445664,1.2549184718123867,1.0657894323878505,1.1076509628900528,1.3841230518708352,1.466552768470514,1.20730677157183,1.5506760398490211,1.6176451530832257,1.441550477775022,1.750649799599355,1.959608531367356,1.9269095816888866,1.8498517306927875,2010-02,
2010-02-11,-0.7918354541659064,-0.6412280872482289,-0.6663038615084957,-0.6978550860726731,-0.721373610119953,-0.7359500314719016,-0.7497788705899552,-0.7589050558463301,-0.7625842088668444,-0.7700845174487182,-0.7795488284921901,-0.7899973607991523,-0.8009844078895505,-0.8079637328898389,-0.8153742986973854,-0.823455563295769,0.6341402151609392,1.0691518987543942,1.1598004220791835,0.9399652717991225,1.2883675076194994,1.391524445049033,1.3176954311818752,1.0057978488659383,1.131150901250292,1.3856565607501503,1.0868605519044556,1.4784789680504462,1.6589980458736862,1.4455778210259638,1.190089292184466,2010-02,
2010-02-12,-0.7950988608085952,-0.6557450102851465,-0.6757689624286563,-0.6843958227624388,-0.6913650364983375,-0.7071841990502739,-0.7258095645912022,-0.7384377459849659,-0.7448470385983688,-0.7544676432450382,-0.7657895858427396,-0.7703967947826861,-0.7824060396713539,-0.7911305030311965,-0.7998547754314747,-0.8098147664897203,1.360137436408744,1.7214114258516662,1.2659569989146373,0.9528857938038863,1.3575078576517507,1.4385444289069387,1.1939880166991312,1.276695906883667,1.1646195899331715,1.2050673036510307,1.403340446388555,1.557107404165228,1.5722112879073094,1.5184723680611645,1.3984640996404132,2010-02,
