time,location,adjusted_level,adjusted_storage,ndwi_at,ndwi_up,ndwi_dn,ndwi_all,snow_at,snow_up,snow_dn,snow_all
2004-08-06,Hirakud,184.04,1.04,0.04500146444045494,0.03464832110794627,0.093309061,0.0549647537986258,0.0,0.0,0.0,0.0
2004-08-07,Hirakud,184.4,1.145,0.13656692792599853,0.13530759251808444,0.111693295,0.1300336319334362,0.0,0.0,0.0,0.0
2004-08-08,Hirakud,185.65,1.739,0.10907000946503234,0.09110905787658954,0.077026742,0.09717470506624547,0.0,0.0,0.0,0.0
2004-08-09,Hirakud,186.71,1.904,0.11114807797587105,0.09632979226325818,0.076832466,0.09934955624052946,0.0,0.0,0.0,0.0
2004-08-10,Hirakud,187.52,2.842,0.07179867918920599,0.0876703769837677,0.060948967,0.07244527735784555,0.0,0.0,0.0,0.0
2004-08-11,Hirakud,187.52,2.842,0.14976774431494633,0.09448446833389164,0.138923319,0.13526528611297972,0.0,0.0,0.0,0.0
2004-08-12,Hirakud,188.47,3.371,0.06258409113627214,0.06708511930801461,0.056937485,0.06212019048485515,0.0,0.0,0.0,0.0
2004-08-13,Hirakud,188.47,3.371,0.0928045066030999,0.05233756119438179,0.051314771,0.07373783231839497,0.0,0.0,0.0,0.0
2004-08-14,Hirakud,188.47,3.156,0.06145844193040547,0.07502559982153072,0.052090159,0.06198749675346875,0.0,0.0,0.0,0.0
2004-08-15,Hirakud,188.12,3.173,0.02725540106137738,0.028060626378222216,0.039409201,0.030488142912610924,0.0,0.006628791747315241,0.0,0.001411408954058721
2004-08-16,Hirakud,187.35,2.75,0.034974998843148565,0.02937012618169096,0.054290529,0.03864678892151569,0.0,0.0,0.0,0.0
2004-08-17,Hirakud,187.39,2.772,0.08597891791173326,0.06440396249833288,0.132193374,0.09302562876708871,0.004336198151504763,0.0,0.03165811933333333,0.010294761059728924
2004-08-18,Hirakud,187.78,3.168,0.03524638351477253,0.043265242922187926,0.073489121,0.04658632683853284,0.0,0.0,0.0,0.0
2004-08-19,Hirakud,187.86,3.033,0.06371912168683039,0.06400901990232935,0.06344252075609756,0.0637111770132111,0.0,0.0,0.0,0.0
2004-08-20,Hirakud,187.86,3.033,0.06704962257234959,0.06753726497253422,0.138590055,0.08517301682361687,0.0,0.0,0.0,0.0
2004-08-21,Hirakud,188.04,3.251,0.11424218994469498,0.12120375183021144,0.045401207,0.09838482356145731,0.0,0.0,0.0,0.0
2004-08-22,Hirakud,188.04,3.251,0.05155465050048309,0.03472094979749525,0.056477647,0.04921040381006224,0.0,0.0,0.0,0.0
2004-08-23,Hirakud,188.25,3.247,0.05173845295387035,0.047478833320315286,0.047661168,0.049804506189110344,0.0,0.0,0.0,0.0
2004-08-24,Hirakud,188.42,3.323,0.03354208977282694,0.02682140756286088,0.036655894,0.03289541871339859,0.0,0.0,0.0,0.0
2004-08-25,Hirakud,188.78,3.543,0.0327122820147559,0.027593109528160836,0.05217744,0.036525176034540814,0.0,0.0,0.0,0.0
2004-08-26,Hirakud,189.15,3.744,0.03371168459206142,0.0284281034817868,0.037097939,0.033439627135277414,0.0,0.0,0.0,0.0
2004-08-27,Hirakud,189.2,3.772,0.026998222641419413,0.02154786224901621,0.040851464,0.029327073314916807,0.0,0.0,0.0,0.0
2004-08-28,Hirakud,189.38,3.874,0.027166702898171753,0.027568810610637595,0.037630586,0.029887957219324936,0.0,0.0,0.0,0.0
2004-08-29,Hirakud,189.38,3.874,0.01679831652725274,0.0045514515446108674,0.036413519,0.019131368271028532,0.0,0.0,0.0,0.0
2004-08-30,Hirakud,189.46,3.918,0.04482481366598453,0.03526113712698677,0.039389865,0.04141955421936096,0.071391762759897,0.13465373026972435,2.858761109,0.7869426285991905
2004-08-31,Hirakud,189.49,3.936,0.02999648699228174,0.009048900377555742,0.031557973,0.025929612186138436,0.0,0.0,0.0,0.0
2004-09-01,Hirakud,189.52,3.943,0.03428071578058109,0.02569940831898674,0.043378382,0.034745090417641,0.001688069291805438,0.0,0.0,0.0009034539247373883
2004-09-02,Hirakud,189.54,3.965,0.02629785123467553,0.0251189974410544,0.031434115,0.027340567813120928,0.0,0.0,0.0,0.0
2004-09-03,Hirakud,189.56,3.975,0.05001479520933044,0.04373332769921603,0.037192086,0.04544756190446019,0.0,0.0,0.0,0.0
2004-09-04,Hirakud,189.58,3.986,0.03451738209791117,0.035133598066517384,0.033929431219512196,0.034500494671608324,0.004238341016985351,0.00409443039343304,0.004375650632183908,0.0042422848940889156
2004-09-05,Hirakud,189.61,4.005,0.020853050568920922,0.00889129955311757,0.039942832,0.023114466298788158,0.0,0.0,0.0,0.0
2004-09-06,Hirakud,189.66,4.032,0.053292526319340935,0.03695706085314897,0.050512961,0.04911424731969541,0.0,0.0,0.0,0.0
2004-09-07,Hirakud,189.72,4.061,0.013180772993976958,0.00638041904062287,0.029684259,0.01588972386178717,0.0,0.0,0.0,0.0
2004-09-08,Hirakud,189.81,4.119,0.03889828003169217,0.02292231500486098,0.043462672,0.036646338164466885,0.23499322005595064,0.0,0.428915097,0.23380316530376893
2004-09-09,Hirakud,189.87,4.152,0.02765657400641934,0.02315627519029017,0.018761657,0.024457919066628864,0.0,0.0,0.0,0.0
2004-09-10,Hirakud,189.9,4.169,0.017502435488967523,0.0049365794042701494,0.031462896,0.018343254020140823,0.0,0.0,0.0,0.0
2004-09-11,Hirakud,189.96,4.204,0.06418581500548072,0.07543602522662377,0.049476232,0.06287617928040039,0.0,0.0,0.0,0.0
2004-09-12,Hirakud,189.96,4.204,0.02436438914847284,0.014214326484483071,0.043499807,0.027023046246779675,0.0,0.0,0.0,0.0
2004-09-13,Hirakud,189.97,4.209,0.02976494705370986,0.024742465550178408,0.037387783,0.03061559102371266,0.0,0.0,0.0,0.0
2004-09-14,Hirakud,189.98,4.214,0.008510463956670369,-0.0037464349981156265,0.028384689,0.010906621720322925,0.0,0.0,0.0,0.0
2004-09-15,Hirakud,190.0,4.214,0.03264622875811576,0.018008061297664725,0.031425721,0.029222034708466706,0.0,0.0543470152801237,0.0,0.011571620729192425
2004-09-16,Hirakud,190.0,4.214,0.012005172908061782,0.0022305808166747515,0.023282097,0.01276438247048662,0.0,0.0,0.0,0.0
2004-09-17,Hirakud,189.99,4.221,0.01810911869125045,0.01261203700652306,0.04004536,0.022463963021808066,0.0,0.0,0.0,0.0
2004-09-18,Hirakud,189.97,4.209,0.031145121572252098,0.02849099228455284,0.028436031,0.029897637465762267,0.0,0.0,0.0,0.0
2004-09-19,Hirakud,189.96,4.204,0.0593490855998509,0.11213107938054577,0.062500539,0.07138126674628063,0.015865008464775898,0.0,0.025696185,0.01496328639212887
2004-09-20,Hirakud,189.95,4.199,0.08667491581470432,0.09060881763993842,0.08292145736585366,0.08656710705845522,0.0,0.0,0.0,0.0
2004-09-21,Hirakud,190.05,4.254,0.021622142694892946,0.018709521839732096,0.036374206,0.024717726182905627,0.0,0.0,0.001139947,0.0002871292261320363
2004-09-22,Hirakud,190.12,4.294,0.036478044357145224,0.03475180524958355,0.041297702,0.03732446453152567,0.0,0.0,0.0,0.0
2004-09-23,Hirakud,190.14,4.308,0.017099606098302696,0.00719970392664549,0.025743466,0.017168919746994752,0.0007316765889444308,0.0,0.0,0.00039159298088605935
2004-09-24,Hirakud,190.16,4.317,0.048364522645544514,0.04706464722738195,0.048412517,0.04809984066601405,0.07116746292393164,0.377787992133942,0.0,0.11852779040568485
2004-09-25,Hirakud,190.18,4.329,0.02353166136224772,0.01891573729417593,0.028196973,0.023723930343821267,0.0,0.004372833392857269,0.0,0.0009310680498878877
2004-09-26,Hirakud,190.21,4.346,0.03326072624715464,0.026140247701122006,0.041199093,0.03374413831993876,0.0,0.0,0.004136246,0.0010418353774971384
2004-09-27,Hirakud,190.24,4.364,0.04253620612407209,0.03478393893684778,0.028006399,0.03722582579619434,0.0,0.0,0.0,0.0
2004-09-28,Hirakud,190.27,4.382,0.0235110504822588,0.015347142955833762,0.027775552,0.02284692345161301,0.0,0.0,0.0,0.0
2004-09-29,Hirakud,190.33,4.412,0.03224212312309079,0.028855804178444806,0.035439001,0.03232633256305601,0.0,0.0,0.0,0.0
2004-09-30,Hirakud,190.38,4.441,0.005994014658574728,-0.008595301351573017,0.02021489,0.006469589227981699,0.0,0.0,0.0,0.0
2004-10-01,Hirakud,190.13,4.301,0.03365918590351988,0.034039336454641286,0.039204528,0.0351368856689031,0.0005496879157752441,0.04370353440900672,0.0,0.009599592885390258
2004-10-02,Hirakud,190.1,4.294,0.010119845656048024,0.0018100045408921258,0.014550089,0.009466393260481607,0.0,0.0,0.0,0.0
2004-10-03,Hirakud,190.1,4.294,0.028288189137403982,0.015590452204462563,0.059845983,0.03353333415515866,0.0013989701889215965,0.0,0.0,0.000748728215072285
2004-10-04,Hirakud,190.47,4.493,0.03043412604560866,0.01870504611175893,0.115697954,0.04941296493623133,0.008008151112727728,0.008806543071082886,0.007246380439560439,0.007986271145241645
2004-10-05,Hirakud,190.47,4.493,0.057375530596017785,0.03513526574886297,0.078839058,0.05804633273924961,0.012788731514575274,0.0,3.411764706,0.8661979492330004
2004-10-06,Hirakud,190.49,4.505,0.03768160650666063,0.04159898415266402,0.03394391429268292,0.03757425059628568,0.0,0.0,0.0,0.0
2004-10-07,Hirakud,190.56,4.547,0.022306121214077587,-0.0011142528729419995,0.041373517,0.022122117000414266,0.0,0.0,0.0,0.0
2004-10-08,Hirakud,190.64,4.59,0.04021038862364679,0.023404465361434243,0.045035126,0.03784730687950001,0.0,0.0,0.12513698,0.03151943399815965
2004-10-09,Hirakud,190.7,4.631,0.007461323261246027,-0.011541796314064708,0.027906959,0.00856499561103014,0.0,0.0,0.0,0.0
2004-10-10,Hirakud,190.45,4.64,0.024694504988732727,0.0021127146888038828,0.055851877,0.02773426946312696,0.0,0.0,0.0,0.0
2004-10-11,Hirakud,190.75,4.64,0.010258916659491853,-0.005548673428427232,0.02154086,0.009734838513429968,0.0,0.0,0.0,0.0
2004-10-12,Hirakud,190.75,4.64,0.02673071049334675,0.013060786502673952,0.0295304,0.02452528089515876,0.0,0.0,0.0,0.0
2004-10-13,Hirakud,190.74,4.638,0.01724526829991507,0.005237637973821234,0.023535555,0.01627298563733164,0.0,0.0,0.0,0.0
2004-10-14,Hirakud,190.74,4.638,0.01457185397388891,-0.004564349939305245,0.027205382,0.013679480460840646,0.5334014869067454,0.5865802358746793,0.4826619836144579,0.5319441209022504
2004-10-15,Hirakud,190.73,4.64,0.02038704292791938,0.02004599688132529,0.023381798,0.021068744330976975,0.0,0.0,0.0,0.0
2004-10-16,Hirakud,190.7,4.631,-0.01259608070696723,-0.023522382278160992,0.010732729,-0.009046471927159289,0.0,0.0,0.0,0.0
2004-10-17,Hirakud,190.68,4.612,0.01591022929691577,-0.00042188972598975437,0.028311278,0.015556347572471981,0.0,0.0,0.0,0.0
2004-10-18,Hirakud,190.66,4.6,-0.0025217193395262317,-0.015797282580611523,0.003110019,-0.003929846344147166,0.0053915079873909704,0.0,0.0,0.002885532646738511
2004-10-19,Hirakud,190.61,4.573,0.002709964227343062,-0.013875588058601347,0.021578733,0.003931207029058889,0.0,0.0,0.0,0.0
2004-10-20,Hirakud,190.58,4.555,0.0016132469099433718,-0.008265796865481755,0.011529174,0.002007409336004632,0.0,0.0,0.0,0.0
2004-10-21,Hirakud,190.52,4.523,-0.005225147691975826,-0.026435073094543925,0.014751672,-0.004709435770360795,0.0,0.0,0.0,0.0
2004-10-22,Hirakud,190.49,4.505,0.012109197213787212,0.017130958878909443,0.007317777756097557,0.011971575609754398,0.0,0.0,0.0,0.0
2004-10-23,Hirakud,190.45,4.483,-0.017948691138442496,-0.038121096349155746,0.011943353,-0.014714628078121574,0.0,0.0,0.0,0.0
2004-10-24,Hirakud,190.42,4.466,0.015258535515734743,0.005178406983658802,0.010839884,0.011999296965037168,0.0,0.0,0.0,0.0
2004-10-25,Hirakud,190.38,4.443,-0.02233252886928627,-0.0361629151087779,0.006119658,-0.018110787261076226,0.0,0.0,0.0,0.0
2004-10-26,Hirakud,190.36,4.431,0.00018328064586703484,-0.018047108637396884,0.028967836,0.0035518860069625883,0.0,0.0,0.0,0.0
2004-10-27,Hirakud,190.36,4.431,-0.022281347403938438,-0.031750441262135276,-0.005979189,-0.02019133758611075,0.0,0.0,0.0,0.0
2004-10-28,Hirakud,190.21,4.354,-0.013626678287439535,-0.024970986801577076,0.010824407,-0.009883393804416163,0.0,0.0,0.0,0.0
2004-10-29,Hirakud,190.17,4.324,-0.01746080459479498,-0.021841480328575254,0.00258448,-0.013344547136676037,0.0,0.0,0.0,0.0
2004-10-30,Hirakud,190.17,4.324,-0.027233346866643676,-0.03783654458086967,0.03042105,-0.014969032393868842,0.0,0.0,0.033053438,0.00832548186358071
2004-10-31,Hirakud,190.17,4.324,-0.016699005977737106,-0.011365327993840973,0.006874386,-0.0096257008759398,0.0,0.0,0.0,0.0
2004-11-01,Hirakud,190.13,4.301,-0.04653128071289191,-0.055347658898933866,-0.01237328,-0.039804774239739854,0.0,0.0,0.0,0.0
2004-11-02,Hirakud,190.01,4.294,-0.00845590339661125,-0.013577543918190431,0.011353791,-0.004556753230669007,0.0,0.021211202167299093,0.0,0.004516310333236957
2004-11-03,Hirakud,190.1,4.294,-0.041667533042472546,-0.04894285587692031,-0.017931032,-0.03723786515619489,0.0,0.0,0.0,0.0
2004-11-04,Hirakud,190.1,4.294,-0.024740663531370728,-0.039796958658521266,0.007876094,-0.019730973889047494,0.0,0.0,0.0,0.0
2004-11-05,Hirakud,190.1,4.294,-0.029873228888655345,-0.038785984444017534,-0.011034531,-0.027025860787771736,0.006578845328788301,0.0,0.0,0.003520995057126527
2004-11-06,Hirakud,190.1,4.294,-0.04489557624188589,-0.05876502490701586,-0.006965044,-0.03829475140215843,0.0,0.0,0.0,0.0
2004-11-07,Hirakud,190.1,4.294,-0.027807738214755916,-0.024178365334409414,-0.03127063609756097,-0.027907201341589583,0.0,0.0,0.0,0.0
2004-11-08,Hirakud,190.1,4.294,-0.05961219541443582,-0.06538080012245952,-0.002739159,-0.046515303216919386,0.0,0.0,0.0,0.0
2004-11-09,Hirakud,190.05,4.254,0.003117278391260311,-0.006451460480882703,0.000736481,0.00048021901825456284,0.0,0.0,0.0,0.0
2004-11-10,Hirakud,190.05,4.254,-0.06198995807329909,-0.06579962974006769,-0.019602044,-0.05212447258103783,0.0,0.0,0.0,0.0
2004-11-11,Hirakud,190.05,4.254,-0.0325026773355442,-0.039739749369054986,0.005292876,-0.024523678657630204,0.0,0.0,0.0,0.0
2004-11-12,Hirakud,190.05,4.254,-0.06384087545430528,-0.06317476039629209,-0.029953553,-0.0551635253481007,0.0,0.0,0.0,0.0
2004-11-13,Hirakud,190.05,4.254,-0.042220329384987224,-0.05737180404100055,-0.001841465,-0.03527579023912715,0.0,0.0,0.0,0.0
2004-11-14,Hirakud,190.05,4.254,-0.051000082157996326,-0.050609379288988995,-0.025260706,-0.044433673341272226,0.0,0.0,0.0,0.0
2004-11-15,Hirakud,190.05,4.254,-0.07389990210293944,-0.0803920080272119,-0.023287085,-0.06253387911852878,0.0,0.0,0.0,0.0
2004-11-16,Hirakud,190.05,4.254,-0.04774148424037798,-0.09207477521201761,-0.018401543,-0.049790844463330076,0.0,0.0,0.0,0.0
2004-11-17,Hirakud,190.07,4.266,-0.08453158739945103,-0.08302583478775893,-0.040950219,-0.07323372984313521,0.0,0.0,0.0,0.0
2004-11-18,Hirakud,190.07,4.266,-0.0521495799358862,-0.06211721038388626,-0.012503458,-0.04428585427485914,0.0,0.0,0.0,0.0
2004-11-19,Hirakud,190.07,4.266,-0.07937994699162434,-0.07814307379272999,-0.040462671,-0.06931412854986542,0.0,0.0,0.0,0.0
2004-11-20,Hirakud,190.07,4.266,-0.07045112460457807,-0.07931728591734605,-0.022757487,-0.0603258691962033,0.0,0.0,0.0,0.0
2004-11-21,Hirakud,190.07,4.266,-0.07189718290653328,-0.07016681800878385,-0.046271325,-0.06507412482874675,0.0,0.0,0.0,0.0
2004-11-22,Hirakud,190.07,4.266,-0.0848053348801035,-0.09110320201549307,-0.036155882,-0.07389248548424453,0.0,0.0,0.0,0.0
2004-11-23,Hirakud,190.09,4.277,-0.03262300089486345,-0.027922203002160313,-0.037108178804878045,-0.032751826472293986,0.0,0.0,0.0,0.0
2004-11-24,Hirakud,190.09,4.277,-0.09608653136512206,-0.09796999855308194,-0.047610199,-0.08427736902760799,0.0,0.0,0.0,0.0
2004-11-25,Hirakud,190.09,4.277,-0.06634083269850398,-0.06127101367541824,-0.042403921,-0.05923214556175557,0.0,0.0,0.0,0.0
2004-11-26,Hirakud,190.09,4.277,-0.09764730701241073,-0.09430721680987854,-0.057097689,-0.08672251609299099,0.0,0.0,0.0,0.0
2004-11-27,Hirakud,190.09,4.277,-0.0749825483845912,-0.08438873824257526,-0.024214577,-0.06419791488396331,0.0,0.0,0.0,0.0
2004-11-28,Hirakud,190.09,4.277,-0.09169712161977663,-0.08973902794329323,-0.055322813,-0.08211826142329329,0.0,0.0,0.0,0.0
2004-11-29,Hirakud,190.09,4.277,-0.0895698937453144,-0.09347849470580324,-0.043282731,-0.07874333175669618,0.0,0.0,0.0,0.0
2004-11-30,Hirakud,190.08,4.272,-0.08631968701075524,-0.08305750942608395,-0.051355973,-0.07681845976481388,0.0,0.0,0.0,0.0
2004-12-01,Hirakud,190.08,4.272,-0.09719539597118534,-0.1018573171365797,-0.053619935,-0.08721225363032992,0.0,0.0,0.0,0.0
2004-12-02,Hirakud,190.08,4.272,-0.08083536735267939,-0.09852280557127295,-0.052485113,-0.07746054780748034,0.0,0.0,0.0,0.0
2004-12-03,Hirakud,190.08,4.272,-0.10748100701173571,-0.10629223700823923,-0.063335401,-0.09610852184788132,0.0,0.0,0.0,0.0
2004-12-04,Hirakud,190.08,4.272,-0.07035034304835719,-0.07893320624135579,-0.033514583,-0.06289964377475699,0.0,0.0,0.0,0.0
2004-12-05,Hirakud,190.05,4.254,-0.10577382226729223,-0.09994666380317693,-0.067819943,-0.09497329554534974,0.0,0.0,0.0,0.0
2004-12-06,Hirakud,190.05,4.254,-0.08969731637268932,-0.09636549224900955,-0.042394953,-0.07920261765096946,0.0,0.0,0.0,0.0
2004-12-07,Hirakud,190.04,4.249,-0.09488053808349867,-0.08901931184412577,-0.064282914,-0.08592564714430413,0.0,0.0,0.0,0.0
2004-12-08,Hirakud,190.04,4.249,-0.10471201312330726,-0.10758935406763115,-0.054672033,-0.09272061663674938,0.0,0.0,0.0,0.0
2004-12-09,Hirakud,190.04,4.249,-0.05079015357855271,-0.04727931248566357,-0.054139956585365856,-0.050886368336426124,0.0,0.0,0.0,0.0
2004-12-10,Hirakud,190.04,4.249,-0.11183683078039655,-0.11215193149171793,-0.064329264,-0.0999377424325117,0.0,0.0,0.0,0.0
2004-12-11,Hirakud,190.04,4.249,-0.07074986173147325,-0.0648922102243355,-0.075777,-0.07076887756116113,0.0,0.0,0.0,0.0
2004-12-12,Hirakud,190.04,4.249,-0.11549601135757115,-0.11354351895333394,-0.075240668,-0.10494079088503931,0.0,0.0,0.0,0.0
2004-12-13,Hirakud,189.98,4.214,-0.07181119664866549,-0.07677958225960985,-0.035625276,-0.06375458039336306,0.0,0.0,0.0,0.0
2004-12-14,Hirakud,189.97,4.209,-0.09407176980151138,-0.07294133845941193,-0.072248413,-0.08407580211215263,0.0,0.0,0.004297041,0.0010823363340467856
2004-12-15,Hirakud,189.96,4.204,-0.09357492741628586,-0.10410479661663452,-0.046388093,-0.08393156366118121,0.0,0.0,0.0,0.0
2004-12-16,Hirakud,189.96,4.204,-0.09677984589027505,-0.09218315725102239,-0.073250163,-0.08987447071623483,0.0,0.0,0.0,0.0
2004-12-17,Hirakud,189.96,4.204,-0.11209010840363845,-0.11581516589385171,-0.067046874,-0.10153778614569528,0.0,0.0,0.0,0.0
2004-12-18,Hirakud,189.96,4.204,-0.09981445113397219,-0.10745361788116871,-0.066061379,-0.09293928481518178,0.0,0.0,0.0,0.0
2004-12-19,Hirakud,189.96,4.204,-0.11614199424520327,-0.11398286960547407,-0.075784703,-0.10551709885277055,0.0,0.0,0.0,0.0
2004-12-20,Hirakud,189.96,4.204,-0.0824094604466557,-0.09111252359932398,-0.057388705,-0.07796031115767496,0.0,0.0,0.0,0.0
2004-12-21,Hirakud,189.9,4.169,-0.11028248862882878,-0.10594472083727939,-0.07782204,-0.10118276675627776,0.0,0.0,0.0,0.0
2004-12-22,Hirakud,189.9,4.169,-0.09708890475624178,-0.10182273159477925,-0.055489989,-0.08761892376946644,0.0,0.0,0.0,0.0
2004-12-23,Hirakud,189.9,4.169,-0.10333559425764988,-0.0932141459921838,-0.072655445,-0.09345282619748475,0.0,0.0,0.0,0.0
2004-12-24,Hirakud,189.9,4.169,-0.10055574277458842,-0.09356968673689278,-0.065006861,-0.09011423187625468,0.0,0.0,0.0,0.0
2004-12-25,Hirakud,189.9,4.169,-0.041762623034069836,-0.03897899317029903,-0.044418571121951224,-0.04183890853553966,0.0,0.0,0.0,0.0
2004-12-26,Hirakud,189.9,4.169,-0.10697030559173251,-0.11380140712729153,-0.061516299,-0.09697586025780847,0.0,0.0,0.0,0.0
2004-12-27,Hirakud,189.9,4.169,-0.09874601996887108,-0.08828564121277829,-0.059599406,-0.08665855799512673,0.0,0.0,0.0,0.0
2004-12-28,Hirakud,189.74,4.079,-0.11647589457991897,-0.11260723171779577,-0.083040257,-0.10723042493809276,0.0,0.0,0.0,0.0
2004-12-29,Hirakud,189.74,4.079,-0.10645928355193457,-0.10986844200610615,-0.058405048,-0.095081290435558,0.0,0.0,0.0,0.0
2004-12-30,Hirakud,189.74,4.079,-0.10943806678582446,-0.10602563223849837,-0.07861271,-0.10094721382912192,0.0,0.0,0.0,0.0
2004-12-31,Hirakud,189.74,4.079,-0.11247256072156597,-0.1129731939292368,-0.074118264,-0.10291849678810039,0.0,0.0,0.0,0.0
2005-01-01,Hirakud,189.58,3.988,-0.09794345552210776,-0.07472446304962384,-0.071867789,-0.08643171986869724,0.0,0.0,0.0,0.0
2005-01-02,Hirakud,189.58,3.988,-0.08847491786031444,-0.07388523545361564,-0.071492479,-0.08109094072181079,0.0036440062735687753,0.014284075735663345,0.004526587,0.006131804431801299
2005-01-03,Hirakud,189.58,3.988,0.0202765865229221,0.008090157526697403,-0.034843458,0.003798233268530341,0.6924939639880761,0.6900248820536115,0.6948497920843374,0.6925616292894122
2005-01-04,Hirakud,189.58,3.988,-0.12004835015207464,-0.11852369770920737,-0.028476086,-0.09665854788219229,0.0,0.0,0.036573482,0.009212108618746273
2005-01-05,Hirakud,189.52,3.952,-0.06382957107605772,-0.07261491178872503,-0.064984521,-0.0659910627423521,0.0,0.0,0.0,0.0
2005-01-06,Hirakud,189.5,3.943,-0.11827595107890873,-0.115657871512686,-0.091723988,-0.11103061304432521,0.0,0.0,0.0,0.0
2005-01-07,Hirakud,189.5,3.943,-0.08265864031427593,-0.0880555174900702,-0.046008467,-0.07457632320338359,0.0,0.0,0.0,0.0
2005-01-08,Hirakud,189.5,3.943,-0.11408004783023096,-0.10832888569550479,-0.082388676,-0.10487309926651917,0.0,0.0,0.0,0.0
2005-01-09,Hirakud,189.5,3.943,-0.11741515083427019,-0.12195586045243953,-0.069473723,-0.10630650266711901,0.0,0.0,0.0,0.0
2005-01-10,Hirakud,189.5,3.943,-0.05135459302561286,-0.04688350666190626,-0.055620595999999994,-0.05147712334827157,0.0,0.0,0.0,0.0
2005-01-11,Hirakud,189.5,3.943,-0.11704385638976336,-0.12228234683603102,-0.054554874,-0.10241955033759685,0.0,0.0,0.0,0.0
2005-01-12,Hirakud,189.5,3.943,-0.09305477374999245,-0.08277225759292862,-0.082609665,-0.08823450187609527,0.0,0.0,0.0,0.0
2005-01-13,Hirakud,189.5,3.943,-0.12020015389512427,-0.1184852184575145,-0.092101906,-0.1127576368369278,0.0,0.0,0.0,0.0
2005-01-14,Hirakud,189.5,3.943,-0.09665717824206091,-0.10583685824408112,-0.059012866,-0.08912989611524062,0.0,0.0,0.0,0.0
2005-01-15,Hirakud,189.5,3.943,-0.07938865601043815,-0.05212882644173761,-0.081724826,-0.07417289911234952,0.024853026284797804,0.13600936108779452,0.0,0.04226057736856132
2005-01-16,Hirakud,189.5,3.943,-0.08935799757072013,-0.11811087679585502,-0.075075012,-0.09188249872507019,0.0009090675155752968,0.0,0.0,0.0004865325249293318
2005-01-17,Hirakud,189.19,3.768,-0.10368305855202203,-0.10157622138811091,-0.076720837,-0.09644323908038166,0.0,0.0,0.0,0.0
2005-01-18,Hirakud,189.16,3.751,-0.05396303747621743,-0.10281365426398215,-0.013787156,-0.05424488052710715,0.0,0.0,0.011945879,0.003008921461030156
2005-01-19,Hirakud,189.16,3.751,-0.0964655308961013,-0.08119492229695328,-0.07096762,-0.08679169783981537,0.0,0.0,0.0,0.0
2005-01-20,Hirakud,189.16,3.751,-0.11811446092323136,-0.12055415191264113,-0.091665694,-0.11197202143395113,0.0,0.0,0.0,0.0
2005-01-21,Hirakud,189.16,3.751,-0.0953313722284266,-0.10321893901721611,-0.063422865,-0.08897370349272007,0.0,0.0,0.0,0.0
2005-01-22,Hirakud,189.16,3.751,-0.06824164851098713,-0.08035431842015864,-0.082197397,-0.07433585656324965,0.0,0.0,0.0,0.0
2005-01-23,Hirakud,189.16,3.751,-0.012328624107275995,-0.02892549443195098,-0.051008792,-0.02560518580749405,0.0,0.0,0.0,0.0
2005-01-24,Hirakud,189.16,3.751,-0.08515345951424094,-0.0927167104924933,-0.079403976,-0.08531565770111166,0.0,0.0,0.0,0.0
2005-01-25,Hirakud,189.16,3.751,-0.10437496184746539,-0.11724228369512599,-0.047136556,-0.09269750653478667,0.0,0.0,0.0,0.0
2005-01-26,Hirakud,188.88,3.597,-0.05958143482453626,-0.056228764700752346,-0.06278032197560976,-0.059673314899895594,0.0,0.0,0.0,0.0
2005-01-27,Hirakud,188.88,3.597,-0.08722763179696677,-0.09466249553668539,0.001360785,-0.06649706849172174,0.0239367802860438,0.0,0.195138764,0.06196239904848411
2005-01-28,Hirakud,188.88,3.597,0.09031015336262063,0.11000672830895335,0.020986242,0.07704269892377365,0.0,0.0,0.0,0.0
2005-01-29,Hirakud,188.88,3.597,0.011406759850152815,-0.03446091613593939,-0.04137137,-0.011653157940252512,0.029957315062449044,0.007261672986684306,0.006506617,0.01921818731598914
2005-01-30,Hirakud,188.88,3.597,0.051349189474828374,0.07432262387297522,0.03450177,0.051997197261505264,1.0650942461307202,0.4629155682055741,1.764314188,1.1129968971505804
2005-01-31,Hirakud,188.88,3.597,-0.020364642001704056,0.03772093906025171,-0.06900467,-0.020248425732562983,0.0034688039014099514,0.0,0.0,0.0018565022858281991
2005-02-01,Hirakud,188.75,3.519,0.02674049603476732,-0.03809850750743367,0.060832596,0.021522010164924422,0.7327586811566258,0.0,1.967201196,0.8876696761719045
2005-02-02,Hirakud,188.75,3.519,-0.08834604990225337,-0.0850001975688469,-0.060859113,-0.08071025306916019,0.0,0.0,0.0,0.0
2005-02-03,Hirakud,188.75,3.519,-0.10920630869952533,-0.11618133055175188,-0.087932813,-0.10533308086548195,0.0,0.0,0.0,0.0
2005-02-04,Hirakud,188.72,3.508,-0.08461828985643895,-0.11171279895581523,-0.075609823,-0.08811823207409678,0.0,0.0,0.0,0.0
2005-02-05,Hirakud,188.72,3.508,-0.1105340902918105,-0.10983759076504898,-0.09338096,-0.10606526985254629,0.0,0.0,0.0,0.0
2005-02-06,Hirakud,188.75,3.524,-0.08491487407120006,-0.09642178783836004,-0.067821784,-0.08305953946679606,0.0,0.0,0.0,0.0
